station_id,station_name,network,latitude,longitude,selected_for_project,bufr_code,canonical_variable,observation_count,unique_timestamp_count,first_time,last_time,median_interval_seconds
MH::dpcn-marche::9c93ea939b57,Serralta,dpcn-marche,43.3158,13.1886,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::9c93ea939b57,Serralta,dpcn-marche,43.3158,13.1886,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::9feca6150cf6,Arquata del Tronto,dpcn-marche,42.77782,13.29545,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::9feca6150cf6,Arquata del Tronto,dpcn-marche,42.77782,13.29545,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::9feca6150cf6,Arquata del Tronto,dpcn-marche,42.77782,13.29545,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::a0601a5d9b16,Appignano,dpcn-marche,43.3642,13.3431,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::a0601a5d9b16,Appignano,dpcn-marche,43.3642,13.3431,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::a1150249d744,Carpegna,dpcn-marche,43.78058,12.34062,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::a1150249d744,Carpegna,dpcn-marche,43.78058,12.34062,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::a1150249d744,Carpegna,dpcn-marche,43.78058,12.34062,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::a39833358df4,Urbania,dpcn-marche,43.65342,12.55213,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::a39833358df4,Urbania,dpcn-marche,43.65342,12.55213,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::a39833358df4,Urbania,dpcn-marche,43.65342,12.55213,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::a76c1ba93810,Rostighello,dpcn-marche,43.43805,13.53805,True,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::a76c1ba93810,Rostighello,dpcn-marche,43.43805,13.53805,True,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::a76c1ba93810,Rostighello,dpcn-marche,43.43805,13.53805,True,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::aa0b4cdc75f0,Tesino,dpcn-marche,42.96805,13.71175,True,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::aa0b4cdc75f0,Tesino,dpcn-marche,42.96805,13.71175,True,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::b07946f4b0fd,Arzilla,dpcn-marche,43.84,12.8947,True,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::b07946f4b0fd,Arzilla,dpcn-marche,43.84,12.8947,True,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::b1c5c8a80820,Foglia 3,dpcn-marche,43.90758,12.89751,True,B13011,precipitation_amount,176,176,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::b1c5c8a80820,Foglia 3,dpcn-marche,43.90758,12.89751,True,B13215,unmapped_B13215,89,89,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::b2ad5d3cbbec,Foce Cesano,dpcn-marche,43.74958,13.17091,True,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::b2ad5d3cbbec,Foce Cesano,dpcn-marche,43.74958,13.17091,True,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::b480cef512bd,Loreto,dpcn-marche,43.43578,13.61955,True,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::b480cef512bd,Loreto,dpcn-marche,43.43578,13.61955,True,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::b480cef512bd,Loreto,dpcn-marche,43.43578,13.61955,True,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::b51ee4d16529,Rotella,dpcn-marche,42.9542,13.5686,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::b63ede20ff3f,San Giorgio Isola,dpcn-marche,42.88433,13.35693,False,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::b738a6e21c00,Porto S.Elpidio,dpcn-marche,43.23261,13.77223,True,B10004,pressure,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::b738a6e21c00,Porto S.Elpidio,dpcn-marche,43.23261,13.77223,True,B11001,wind_direction,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::b738a6e21c00,Porto S.Elpidio,dpcn-marche,43.23261,13.77223,True,B11002,wind_speed,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::b738a6e21c00,Porto S.Elpidio,dpcn-marche,43.23261,13.77223,True,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::b738a6e21c00,Porto S.Elpidio,dpcn-marche,43.23261,13.77223,True,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::b738a6e21c00,Porto S.Elpidio,dpcn-marche,43.23261,13.77223,True,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::b738a6e21c00,Porto S.Elpidio,dpcn-marche,43.23261,13.77223,True,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::ba30edec5514,Monte Paganuccio,dpcn-marche,43.6281,12.75872,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::ba30edec5514,Monte Paganuccio,dpcn-marche,43.6281,12.75872,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::ba30edec5514,Monte Paganuccio,dpcn-marche,43.6281,12.75872,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::ba82e5485bd1,Foce Chienti,dpcn-marche,43.2972,13.72883,True,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::ba82e5485bd1,Foce Chienti,dpcn-marche,43.2972,13.72883,True,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::ba82e5485bd1,Foce Chienti,dpcn-marche,43.2972,13.72883,True,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::ba82e5485bd1,Foce Chienti,dpcn-marche,43.2972,13.72883,True,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::bb0f088433c9,Spindoli,dpcn-marche,43.19405,12.90042,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::bb0f088433c9,Spindoli,dpcn-marche,43.19405,12.90042,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::bb0f088433c9,Spindoli,dpcn-marche,43.19405,12.90042,False,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::bc6f203ac47b,Sassoferrato,dpcn-marche,43.42498,12.85635,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::bc6f203ac47b,Sassoferrato,dpcn-marche,43.42498,12.85635,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::bc6f203ac47b,Sassoferrato,dpcn-marche,43.42498,12.85635,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::c007f1337e8b,Foce Tesino,dpcn-marche,42.97552,13.86875,True,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::c007f1337e8b,Foce Tesino,dpcn-marche,42.97552,13.86875,True,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::c007f1337e8b,Foce Tesino,dpcn-marche,42.97552,13.86875,True,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::c29ac8568a3a,Sant Angelo in Vado,dpcn-marche,43.66678,12.4102,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::c29ac8568a3a,Sant Angelo in Vado,dpcn-marche,43.66678,12.4102,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::c29ac8568a3a,Sant Angelo in Vado,dpcn-marche,43.66678,12.4102,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::c29ac8568a3a,Sant Angelo in Vado,dpcn-marche,43.66678,12.4102,False,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::c2bc6155b393,Tenna,dpcn-marche,43.08581,13.49795,False,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::c48d4be27ed0,Acqualagna,dpcn-marche,43.62819,12.68448,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::c48d4be27ed0,Acqualagna,dpcn-marche,43.62819,12.68448,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::c48d4be27ed0,Acqualagna,dpcn-marche,43.62819,12.68448,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::c48d4be27ed0,Acqualagna,dpcn-marche,43.62819,12.68448,False,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::c5662a4f997d,Endesa,dpcn-marche,42.92618,13.09863,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::c5662a4f997d,Endesa,dpcn-marche,42.92618,13.09863,False,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::c68251176e7d,Fabriano 2,dpcn-marche,43.30065,12.88497,False,B13215,unmapped_B13215,89,89,2026-06-18T11:30:00Z,2026-06-21T15:30:00Z,1800.0
MH::dpcn-marche::c736667faf7e,Foce Aso,dpcn-marche,43.1019,13.8375,True,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::cc11047f2e33,Ussita,dpcn-marche,42.9436,13.1425,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::cc11047f2e33,Ussita,dpcn-marche,42.9436,13.1425,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::cc11047f2e33,Ussita,dpcn-marche,42.9436,13.1425,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::ceee71cecdb8,Tennacola,dpcn-marche,43.04682,13.45151,False,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::d075ca789f17,Pennabilli,dpcn-marche,43.81972,12.27417,False,B10004,pressure,154,154,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::d075ca789f17,Pennabilli,dpcn-marche,43.81972,12.27417,False,B11001,wind_direction,460,460,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,600.0
MH::dpcn-marche::d075ca789f17,Pennabilli,dpcn-marche,43.81972,12.27417,False,B11002,wind_speed,460,460,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,600.0
MH::dpcn-marche::d075ca789f17,Pennabilli,dpcn-marche,43.81972,12.27417,False,B11041,wind_gust_max,77,77,2026-06-18T12:00:00Z,2026-06-21T16:00:00Z,3600.0
MH::dpcn-marche::d075ca789f17,Pennabilli,dpcn-marche,43.81972,12.27417,False,B12101,air_temperature,307,307,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::d075ca789f17,Pennabilli,dpcn-marche,43.81972,12.27417,False,B13003,relative_humidity,307,307,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::d2b637589d13,San Giovanni,dpcn-marche,43.3886,13.0417,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::d2b637589d13,San Giovanni,dpcn-marche,43.3886,13.0417,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::d2b637589d13,San Giovanni,dpcn-marche,43.3886,13.0417,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::d330d0d406ac,Fiastra Tribbio,dpcn-marche,43.0347,13.156,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::d330d0d406ac,Fiastra Tribbio,dpcn-marche,43.0347,13.156,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::d330d0d406ac,Fiastra Tribbio,dpcn-marche,43.0347,13.156,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::d5585c31948d,Monte Petrano,dpcn-marche,43.5153,12.62183,False,B12101,air_temperature,89,89,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::d5585c31948d,Monte Petrano,dpcn-marche,43.5153,12.62183,False,B13003,relative_humidity,89,89,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::d5585c31948d,Monte Petrano,dpcn-marche,43.5153,12.62183,False,B13011,precipitation_amount,176,176,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::d652eedff07d,Briglia Volpi,dpcn-marche,42.89038,13.87938,True,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::d93d81e2a6ee,Filottrano,dpcn-marche,43.4358,13.3511,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::d9512702c69f,Fermo,dpcn-marche,43.1575,13.7144,True,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::d9512702c69f,Fermo,dpcn-marche,43.1575,13.7144,True,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::d9512702c69f,Fermo,dpcn-marche,43.1575,13.7144,True,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::dead75631099,San. Ruffino,dpcn-marche,43.01021,13.40041,False,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::dee5d1f10c12,Pergola,dpcn-marche,43.56863,12.84411,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::dee5d1f10c12,Pergola,dpcn-marche,43.56863,12.84411,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::dee5d1f10c12,Pergola,dpcn-marche,43.56863,12.84411,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::dee5d1f10c12,Pergola,dpcn-marche,43.56863,12.84411,False,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::e16eac6d6548,Montemonaco,dpcn-marche,42.8997,13.3253,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::e16eac6d6548,Montemonaco,dpcn-marche,42.8997,13.3253,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::e16eac6d6548,Montemonaco,dpcn-marche,42.8997,13.3253,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::e5a18b29a68f,Nevola,dpcn-marche,43.63852,13.0769,True,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::e64a7c599833,Monte Nerone,dpcn-marche,43.55328,12.52087,False,B11001,wind_direction,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::e64a7c599833,Monte Nerone,dpcn-marche,43.55328,12.52087,False,B11002,wind_speed,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::e64a7c599833,Monte Nerone,dpcn-marche,43.55328,12.52087,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::e64a7c599833,Monte Nerone,dpcn-marche,43.55328,12.52087,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::e64a7c599833,Monte Nerone,dpcn-marche,43.55328,12.52087,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::e67e8fcdd2d4,Mozzano,dpcn-marche,42.84965,13.53753,False,B11001,wind_direction,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::e67e8fcdd2d4,Mozzano,dpcn-marche,42.84965,13.53753,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::e67e8fcdd2d4,Mozzano,dpcn-marche,42.84965,13.53753,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::e67e8fcdd2d4,Mozzano,dpcn-marche,42.84965,13.53753,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::e7aee3e4b03f,Force,dpcn-marche,42.9628,13.4897,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::e7aee3e4b03f,Force,dpcn-marche,42.9628,13.4897,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::e7aee3e4b03f,Force,dpcn-marche,42.9628,13.4897,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::e86831b8d551,Pescara del Tronto,dpcn-marche,42.74063,13.2648,False,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::eb14d86977b4,Fiastrone,dpcn-marche,43.1456,13.2614,False,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::eb8cf656b14b,Aspio,dpcn-marche,43.51722,13.53285,True,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::ec4a6468c2cd,Pianello di Cagli,dpcn-marche,43.51215,12.55335,False,B12101,air_temperature,89,89,2026-06-18T11:30:00Z,2026-06-21T15:30:00Z,1800.0
MH::dpcn-marche::ec4a6468c2cd,Pianello di Cagli,dpcn-marche,43.51215,12.55335,False,B13003,relative_humidity,89,89,2026-06-18T11:30:00Z,2026-06-21T15:30:00Z,1800.0
MH::dpcn-marche::ec4a6468c2cd,Pianello di Cagli,dpcn-marche,43.51215,12.55335,False,B13011,precipitation_amount,176,176,2026-06-18T11:30:00Z,2026-06-21T15:45:00Z,900.0
MH::dpcn-marche::ec60f1eff25e,Porto Recanati,dpcn-marche,43.41521,13.65162,True,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::edd371bdb3a6,Urbino,dpcn-marche,43.7233,12.6369,False,B10004,pressure,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::edd371bdb3a6,Urbino,dpcn-marche,43.7233,12.6369,False,B11001,wind_direction,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::edd371bdb3a6,Urbino,dpcn-marche,43.7233,12.6369,False,B11002,wind_speed,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::edd371bdb3a6,Urbino,dpcn-marche,43.7233,12.6369,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::edd371bdb3a6,Urbino,dpcn-marche,43.7233,12.6369,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::edd371bdb3a6,Urbino,dpcn-marche,43.7233,12.6369,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::ee28b7fb66ee,Ancona Regione,dpcn-marche,43.6103,13.5083,True,B10004,pressure,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::ee28b7fb66ee,Ancona Regione,dpcn-marche,43.6103,13.5083,True,B11001,wind_direction,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::ee28b7fb66ee,Ancona Regione,dpcn-marche,43.6103,13.5083,True,B11002,wind_speed,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::ee28b7fb66ee,Ancona Regione,dpcn-marche,43.6103,13.5083,True,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::ee28b7fb66ee,Ancona Regione,dpcn-marche,43.6103,13.5083,True,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::ee28b7fb66ee,Ancona Regione,dpcn-marche,43.6103,13.5083,True,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::eff8fa3d8ef8,Fossombrone,dpcn-marche,43.68252,12.7984,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::eff8fa3d8ef8,Fossombrone,dpcn-marche,43.68252,12.7984,False,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::eff8fa3d8ef8,Fossombrone,dpcn-marche,43.68252,12.7984,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::eff8fa3d8ef8,Fossombrone,dpcn-marche,43.68252,12.7984,False,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::f186bdcc9baf,Cesano,dpcn-marche,43.6649,13.01444,True,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::f186bdcc9baf,Cesano,dpcn-marche,43.6649,13.01444,True,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::f186bdcc9baf,Cesano,dpcn-marche,43.6649,13.01444,True,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::f186bdcc9baf,Cesano,dpcn-marche,43.6649,13.01444,True,B13215,unmapped_B13215,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::f20c7d063dd5,Osimo Monteragolo,dpcn-marche,43.49232,13.50175,True,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::f20c7d063dd5,Osimo Monteragolo,dpcn-marche,43.49232,13.50175,True,B13003,relative_humidity,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::f20c7d063dd5,Osimo Monteragolo,dpcn-marche,43.49232,13.50175,True,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
MH::dpcn-marche::f37c8d0fa724,Esanatoglia2,dpcn-marche,43.25313,12.94332,False,B12101,air_temperature,90,90,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,1800.0
MH::dpcn-marche::f37c8d0fa724,Esanatoglia2,dpcn-marche,43.25313,12.94332,False,B13011,precipitation_amount,177,177,2026-06-18T11:30:00Z,2026-06-21T16:00:00Z,900.0
