station_id,station_name,network,latitude,longitude,elevation_m,selected_for_project,variable_count,variables
MH::dpcn-veneto::2aa9080e7891,Teolo CMT,dpcn-veneto,45.34273,11.67713,132.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::2abc3683454e,Voltabarozzo Valle,dpcn-veneto,45.38614,11.90563,10.0,False,1,B13215
MH::dpcn-veneto::2b24a4e477e5,S.Cassiano,dpcn-veneto,45.8624,12.53184,14.0,False,1,B13215
MH::dpcn-veneto::2c3e0ea4368f,Vicenza,dpcn-veneto,45.55008,11.55043,57.0,False,1,B13215
MH::dpcn-veneto::2c65116ff9b2,Campogrosso,dpcn-veneto,45.7285,11.16839,1440.0,False,6,B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::2cf6a0041d34,Malga Losch,dpcn-veneto,46.26239,11.95947,1529.0,False,6,B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::2f4aa3ec9c79,Pradon CMT,dpcn-veneto,44.91734,12.3691,0.0,True,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::2fd41126a925,Rosa' CMT,dpcn-veneto,45.71659,11.77626,85.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::30b3f292c4ec,Cortellazzo CMT,dpcn-veneto,45.53585,12.65882,0.0,True,6,B11001|B11002|B11041|B12101|B13003|B13011
MH::dpcn-veneto::31cf30e44279,Roverchiara CMT,dpcn-veneto,45.2658,11.25119,19.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::34d4c873fe79,Albaredo,dpcn-veneto,45.31795,11.26629,25.0,False,1,B13215
MH::dpcn-veneto::386ce9ae757e,Casera Doana-Razzo,dpcn-veneto,46.48119,12.54097,1847.0,False,6,B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::38ee764e57c1,Sant'Apollinare CMT,dpcn-veneto,45.0334,11.82597,5.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::3966d7c05bf7,Malga Larici,dpcn-veneto,45.96362,11.4193,873.0,False,6,B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::39b1ff787c6c,Caprile CMT,dpcn-veneto,46.44044,11.99004,1025.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::3cb06e363c79,Rifugio Son Forca (rio Gere),dpcn-veneto,46.56777,12.18671,0.0,False,1,B13011
MH::dpcn-veneto::3d6dc5077e1c,Peschiera Navigarda,dpcn-veneto,45.44083,10.69528,69.0,False,1,B13215
MH::dpcn-veneto::3f13d333fb08,Verona,dpcn-veneto,45.44258,11.00154,60.0,False,1,B13215
MH::dpcn-veneto::3f5ef2405503,Villafranca Veronese CMT,dpcn-veneto,45.37242,10.83263,66.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::416672aef3b8,Lugugnana di Portogruaro CMT,dpcn-veneto,45.70491,12.94669,0.0,True,3,B12101|B13003|B13011
MH::dpcn-veneto::41f069da945c,Auronzo CMT,dpcn-veneto,46.55625,12.42594,849.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::42e29bef6abb,Campodarsego CMT,dpcn-veneto,45.49552,11.91336,15.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::435060277784,Nervesa della Battaglia CMT,dpcn-veneto,45.81684,12.2018,0.0,False,2,B12101|B13011
MH::dpcn-veneto::44bd4380ef92,M.te Grande CMT,dpcn-veneto,45.36192,11.67282,454.0,False,1,B12101
MH::dpcn-veneto::44db54c18dcf,Gallio,dpcn-veneto,45.88022,11.55281,1149.0,False,4,B11001|B11002|B12101|B13011
MH::dpcn-veneto::456e485f5a68,Vazzola,dpcn-veneto,45.85057,12.39256,25.0,False,1,B13215
MH::dpcn-veneto::46fe9760ee4d,Ospedaletto Euganeo CMT,dpcn-veneto,45.23456,11.60649,9.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::47837f3d5435,Boite a Cancia,dpcn-veneto,46.43123,12.2221,886.0,False,1,B13215
MH::dpcn-veneto::49a4895d3e55,Mira CMT,dpcn-veneto,45.43596,12.11748,6.0,True,3,B12101|B13003|B13011
MH::dpcn-veneto::4a7a7d89a37d,Montecchio Precalcino CMT,dpcn-veneto,45.65883,11.54773,74.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::4ba5d2874436,Ponte Gua',dpcn-veneto,45.4909,11.39227,70.0,False,2,B13011|B13215
MH::dpcn-veneto::4be4000931e9,S.Agostino,dpcn-veneto,45.52549,11.52144,35.0,False,3,B12101|B13011|B13215
MH::dpcn-veneto::4c26cf7c515f,Vittorio Veneto CMT,dpcn-veneto,45.98539,12.3076,122.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::4fd3eb3b5a9c,La Secca,dpcn-veneto,46.12987,12.3183,395.0,False,2,B12101|B13011
MH::dpcn-veneto::5007349cc4e0,Pescantina,dpcn-veneto,45.47918,10.86395,0.0,False,1,B13215
MH::dpcn-veneto::504f46a148ca,Castelnovo Bariano CMT,dpcn-veneto,45.03102,11.30253,11.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::5075d089f8ed,Illasi CMT,dpcn-veneto,45.4603,11.17156,142.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::50bed1b36f5f,Ponte Brogliano,dpcn-veneto,45.59011,11.36976,169.0,False,3,B12101|B13011|B13215
MH::dpcn-veneto::512b6bd3f88b,Marano di Valpolicella CMT,dpcn-veneto,45.54789,10.92333,280.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::516dc44e44fa,Pradazzo,dpcn-veneto,46.3559,11.82267,2196.0,False,6,B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::55d617f395a7,Ponte Asse,dpcn-veneto,45.46209,11.40114,50.0,False,1,B13215
MH::dpcn-veneto::56706c9697f1,Cansiglio - Tramedere CMT,dpcn-veneto,46.07748,12.41477,1022.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::59699eae4002,S.Salvaro,dpcn-veneto,45.20348,11.40802,12.0,False,1,B13215
MH::dpcn-veneto::5a81c83da11f,Eraclea CMT,dpcn-veneto,45.60317,12.70706,1.0,True,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::5db762d9ffb9,Sappada CMT,dpcn-veneto,46.57068,12.70813,1947.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::5e4fe5ea9039,Legnago,dpcn-veneto,45.19381,11.31346,16.0,False,1,B13215
MH::dpcn-veneto::5eea91b2ada3,Bibione CMT,dpcn-veneto,45.64137,13.07747,1.0,True,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::5fe7e65212b8,Chioggia S.Anna CMT,dpcn-veneto,45.14466,12.27579,1.0,True,3,B12101|B13003|B13011
MH::dpcn-veneto::606bccf306b5,Fontanelle,dpcn-veneto,45.83695,12.43992,17.0,False,2,B13011|B13215
MH::dpcn-veneto::60aaeeaadb26,S.Martino B.Albergo,dpcn-veneto,45.38722,11.06417,42.0,False,1,B13215
MH::dpcn-veneto::6127b39a3f0e,Montebelluna - loc. Contea,dpcn-veneto,45.7715,12.00576,0.0,False,2,B12101|B13011
MH::dpcn-veneto::61b7a7acda54,Porto Barricata,dpcn-veneto,44.84861,12.465,2.0,True,1,B13215
MH::dpcn-veneto::63fb0491f8be,Monte Piana,dpcn-veneto,46.61522,12.24475,1684.0,False,6,B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::643442527e7d,Belluno,dpcn-veneto,46.13422,12.21859,422.0,False,1,B13215
MH::dpcn-veneto::664c78990c05,Isola Vicentina CMT,dpcn-veneto,45.62071,11.45381,0.0,False,2,B12101|B13011
MH::dpcn-veneto::66c106a64ba2,Ponte Marchese,dpcn-veneto,45.58168,11.53469,38.0,False,1,B13215
MH::dpcn-veneto::694d6fb559bf,S.Stefano di Cadore CMT,dpcn-veneto,46.5572,12.55254,922.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::69fb1e8cb9ff,Padola,dpcn-veneto,46.55927,12.54768,0.0,False,1,B13215
MH::dpcn-veneto::6a77c4306446,Rovina Bassa di Cancia CMT,dpcn-veneto,46.43718,12.24264,1327.0,False,2,B12101|B13011
MH::dpcn-veneto::6aca3fb0aebf,Monte Summano  CMT,dpcn-veneto,45.75031,11.41507,0.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::6b42e8ec3a4a,Passo Xomo CMT,dpcn-veneto,45.7771,11.23791,0.0,False,6,B11001|B11002|B11041|B12101|B13003|B13011
MH::dpcn-veneto::6be8ea1ac29a,Cologna Veneta,dpcn-veneto,45.31653,11.38324,24.0,False,2,B13011|B13215
MH::dpcn-veneto::6eafbff5b678,Ponte Mas,dpcn-veneto,46.15431,12.12522,390.0,False,1,B13215
MH::dpcn-veneto::6eba67c79112,Campomolon,dpcn-veneto,45.87317,11.27292,1673.0,False,5,B11001|B11002|B11041|B12101|B13013
MH::dpcn-veneto::733580dd0906,Noventa di Piave CMT,dpcn-veneto,45.66841,12.58851,1.0,True,3,B12101|B13003|B13011
MH::dpcn-veneto::780cf4831138,Boara Pisani,dpcn-veneto,45.10548,11.78424,6.0,False,1,B13215
MH::dpcn-veneto::79559cf26111,Porto Levante,dpcn-veneto,45.0481,12.36196,1.0,True,1,B13215
MH::dpcn-veneto::7b7d10e140fa,Follina CMT,dpcn-veneto,45.95703,12.11708,261.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::7baacb0a5156,Pettorazza - Botti Barbarighe CM,dpcn-veneto,45.11639,12.02444,0.0,False,2,B12101|B13011
MH::dpcn-veneto::7be90225b7f4,Segusino,dpcn-veneto,45.92249,11.94884,191.0,False,1,B13215
MH::dpcn-veneto::7ca7b33a88cb,Contra Doppio CMT,dpcn-veneto,45.80632,11.22536,0.0,False,2,B12101|B13011
MH::dpcn-veneto::7cf7789a187c,Posina a Stancari,dpcn-veneto,45.8058,11.33577,430.0,False,1,B13215
MH::dpcn-veneto::7dec196b1486,Astico a Pedescala,dpcn-veneto,45.84469,11.36725,319.0,False,4,B12101|B13003|B13011|B13215
MH::dpcn-veneto::809bc91e78c3,Castelfranco Veneto CMT,dpcn-veneto,45.69492,11.94778,49.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::80ce1014a6e0,Ponte di Piave CMT,dpcn-veneto,45.71712,12.52394,5.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::84d75310ac38,Molini CMT,dpcn-veneto,45.83265,11.25628,0.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::86b893254698,Monte Traversa,dpcn-veneto,45.54548,11.36491,0.0,False,1,B13215
MH::dpcn-veneto::87bd2e848c24,Casera Coltrondo,dpcn-veneto,46.66519,12.44353,1587.0,False,6,B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::8a193114b4ee,Roncadin,dpcn-veneto,46.19073,12.40789,789.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::8a734d7a2afc,Sorga' CMT,dpcn-veneto,45.21754,11.0083,24.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::8ba0733aa726,Lonigo CMT,dpcn-veneto,45.39046,11.37964,28.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::8cad47f5cd29,Badia Polesine,dpcn-veneto,45.10505,11.48054,14.0,False,1,B13215
MH::dpcn-veneto::8cef971f6101,Oderzo,dpcn-veneto,45.78346,12.49397,10.0,False,1,B13215
MH::dpcn-veneto::8e545b1a91eb,Pontevigodarzere,dpcn-veneto,45.44716,11.8938,17.0,False,1,B13215
MH::dpcn-veneto::8f7ce762a646,Fiames Pomagagnon,dpcn-veneto,46.57037,12.13988,0.0,False,1,B13011
MH::dpcn-veneto::8ff4d307a50c,Turcati CMT,dpcn-veneto,45.70338,11.18534,0.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::9197fac746df,Sermide e Felonica SP 91,dpcn-veneto,45.01536,11.28993,10.0,False,3,B12101|B13011|B13215
MH::dpcn-veneto::925e07e84444,Cancia Stazione 2,dpcn-veneto,46.4422,12.24555,1690.0,False,3,B11002|B12101|B13011
MH::dpcn-veneto::9363f034f205,Portogruaro CMT,dpcn-veneto,45.74549,12.76129,2.0,True,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::9437f01586da,Ponte Arzignano,dpcn-veneto,45.51213,11.37571,78.0,False,1,B13215
MH::dpcn-veneto::94e5dfb7b656,Lonigo,dpcn-veneto,45.3919,11.38792,31.0,False,1,B13215
MH::dpcn-veneto::96129c1e3a33,Cordevole a Saviner,dpcn-veneto,46.44255,11.98685,1025.0,False,1,B13215
MH::dpcn-veneto::971716894a3b,Pila SIAP,dpcn-veneto,44.96343,12.48285,1.0,False,1,B13215
MH::dpcn-veneto::97c170e5d7dc,Crosara CMT,dpcn-veneto,45.77436,11.61748,0.0,False,2,B12101|B13011
MH::dpcn-veneto::98d6baa85732,Arabba CMT,dpcn-veneto,46.49998,11.87607,1574.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::9d0cc0ac1653,Brustolu00e8 CMT,dpcn-veneto,45.80056,11.34361,0.0,False,2,B12101|B13011
MH::dpcn-veneto::a0023f1d93b4,Eraclea,dpcn-veneto,45.57362,12.67387,0.0,True,1,B13215
MH::dpcn-veneto::a0ca6fba6492,Legnaro CMT,dpcn-veneto,45.34735,11.95217,7.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::a174ad3e47c7,Campo di Zoldo CMT,dpcn-veneto,46.34667,12.18457,835.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::a627605a68ff,Crespano del Grappa CMT,dpcn-veneto,45.8417,11.84066,385.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::a6992a4577a0,Cessalto,dpcn-veneto,45.7337,12.67472,5.0,False,1,B13215
MH::dpcn-veneto::a6b0b8e8d799,Veggiano,dpcn-veneto,45.44543,11.72222,20.0,False,1,B13215
MH::dpcn-veneto::a8b5312a26fd,Longare,dpcn-veneto,45.48502,11.60342,25.0,False,1,B13215
MH::dpcn-veneto::a990a22e4b60,Borgofrassine,dpcn-veneto,45.25141,11.48111,16.0,False,1,B13215
MH::dpcn-veneto::ab2b698073f1,Villaggio del Sole,dpcn-veneto,45.84011,11.72923,771.0,False,1,B13011
MH::dpcn-veneto::abebeae60427,Asiago Aeroporto CMT,dpcn-veneto,45.88276,11.51125,0.0,False,7,B10004|B11001|B11002|B11041|B12101|B13003|B13011
MH::dpcn-veneto::ac314bbfc955,MONTE CHERZ,dpcn-veneto,46.51583,11.87944,0.0,False,6,B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::ad4177b8d0d1,Asolo,dpcn-veneto,45.78577,11.89466,95.0,False,3,B12101|B13011|B13215
MH::dpcn-veneto::aefaa7e8e0e3,La Guarda CMT,dpcn-veneto,46.12828,11.94478,0.0,False,2,B12101|B13011
MH::dpcn-veneto::af1273c9b7ef,Conegliano Veneto CMT,dpcn-veneto,45.88132,12.28233,73.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::b0652a291009,Montegalda CMT,dpcn-veneto,45.44958,11.66199,24.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::b0c170fff70f,Treviso Citta' CMT,dpcn-veneto,45.68093,12.22155,18.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::b6c0dc1ce998,Faverghera,dpcn-veneto,46.07508,12.30125,1300.0,False,6,B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::b6ef2eb26e53,Fortogna CMT,dpcn-veneto,46.23167,12.29032,0.0,False,2,B12101|B13011
MH::dpcn-veneto::b80a1cac7cf5,Vo' Vecchio,dpcn-veneto,45.32544,11.61714,15.0,False,1,B13215
MH::dpcn-veneto::b8ef3256e300,Castana CMT,dpcn-veneto,45.81485,11.30868,0.0,False,6,B11001|B11002|B11041|B12101|B13003|B13011
MH::dpcn-veneto::b9c3a739f477,Villanova CMT,dpcn-veneto,46.44327,12.20626,961.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::bf8bf27e8fd4,Gorgo Monticano,dpcn-veneto,45.78572,12.53899,9.0,False,2,B13011|B13215
MH::dpcn-veneto::c003fef260a9,Belluno Aerop. CMT,dpcn-veneto,46.16468,12.24471,376.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::c0bf6a5ea93a,Montegalda,dpcn-veneto,45.44273,11.67232,22.0,False,1,B13215
MH::dpcn-veneto::c0d8246a9fa5,Dolci CMT,dpcn-veneto,45.42428,10.68714,0.0,False,6,B11001|B11002|B11041|B12101|B13003|B13011
MH::dpcn-veneto::c4e05cc82b9d,Castelfranco Veneto,dpcn-veneto,45.66984,11.92028,42.0,False,3,B12101|B13011|B13215
MH::dpcn-veneto::c543b4ccfb4a,Ariano,dpcn-veneto,44.94389,12.12194,4.0,False,1,B13215
MH::dpcn-veneto::c56f96407a5d,Biois a Cencenighe,dpcn-veneto,46.35237,11.96646,777.0,False,3,B12101|B13011|B13215
MH::dpcn-veneto::c704f054c405,Tonezza del Cimone CMT,dpcn-veneto,45.86708,11.33559,0.0,False,2,B12101|B13011
MH::dpcn-veneto::c7752ccc42fa,Lusiana CMT,dpcn-veneto,45.78348,11.58835,0.0,False,6,B11001|B11002|B11041|B12101|B13003|B13011
MH::dpcn-veneto::c84a4d8b78c1,S.Dona'di Piave,dpcn-veneto,45.62541,12.56309,3.0,True,1,B13215
MH::dpcn-veneto::ca77ebfb0ba7,Illasi a Badia Calavena (BIM Adi,dpcn-veneto,45.58385,11.15115,0.0,False,1,B13215
MH::dpcn-veneto::ca90db14046e,Vittorio Veneto,dpcn-veneto,45.99068,12.30033,130.0,False,1,B13215
MH::dpcn-veneto::caaff0685441,La Salute di Livenza,dpcn-veneto,45.65563,12.80028,5.0,True,1,B13215
MH::dpcn-veneto::cb407e4e455c,Bardolino CMT,dpcn-veneto,45.51796,10.76591,159.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::cbedec5532df,Gaiarine CMT,dpcn-veneto,45.89218,12.49349,17.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::cc633ecd5922,Stru00e0 CMT,dpcn-veneto,45.41067,12.00851,0.0,False,2,B12101|B13011
MH::dpcn-veneto::cc7302d34287,Tribano Ponte Zata CMT,dpcn-veneto,45.18669,11.8488,0.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::ce226a3c5e39,Boscochiesanuova CMT,dpcn-veneto,45.61935,11.03859,1014.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::d0320bc14d12,Pontelagoscuro SIAP,dpcn-veneto,44.88882,11.60701,9.0,False,1,B13215
MH::dpcn-veneto::d0502eb689f7,Col dei Baldi,dpcn-veneto,46.41522,12.07313,1771.0,False,7,B10004|B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::d053c7f940d0,Monte Grappa,dpcn-veneto,45.8694,11.78247,1441.0,False,7,B10004|B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::d138b5f86d60,Crespadoro CMT,dpcn-veneto,45.62554,11.20932,0.0,False,5,B11001|B11002|B11041|B12101|B13003
MH::dpcn-veneto::d15e751fb5a5,M.te Cesen CMT,dpcn-veneto,45.94524,12.02088,1552.0,False,4,B11001|B11002|B12101|B13003
MH::dpcn-veneto::d1c1a1cc9cc1,Perarolo CMT,dpcn-veneto,46.39415,12.35658,527.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::d1ec99f6e4e9,Stra,dpcn-veneto,45.40613,11.99972,8.0,False,1,B13215
MH::dpcn-veneto::d2725db5a9f8,Monteforte I.,dpcn-veneto,45.41397,11.28538,37.0,False,1,B13215
MH::dpcn-veneto::d2e618e555a9,Cavarzere,dpcn-veneto,45.13833,12.08186,3.0,True,1,B13215
MH::dpcn-veneto::d3b2771940ce,S.Vito Veronese,dpcn-veneto,45.40736,11.28231,32.0,False,1,B13215
MH::dpcn-veneto::d74cee131a08,Ornella,dpcn-veneto,46.47569,11.88628,2259.0,False,6,B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::d7b4884092c3,Mogliano Veneto CMT,dpcn-veneto,45.58074,12.30779,5.0,True,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::dc2687224dc4,Feltre CMT,dpcn-veneto,46.0162,11.89463,273.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::dc499d43da79,Staro CMT,dpcn-veneto,45.72572,11.22635,0.0,False,2,B12101|B13011
MH::dpcn-veneto::dc519f68c76b,Casera Palantina,dpcn-veneto,46.11894,12.47589,1541.0,False,6,B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::dc5e78998246,Valstagna,dpcn-veneto,45.86245,11.65923,704.0,False,1,B13011
MH::dpcn-veneto::dc91bc84a811,Fossalta di Portogruaro CMT,dpcn-veneto,45.77567,12.89394,3.0,True,3,B12101|B13003|B13011
MH::dpcn-veneto::e02c2a0798d5,Brancaglia,dpcn-veneto,45.24482,11.6378,15.0,False,1,B13215
MH::dpcn-veneto::e09faa291667,Nervesa d.Battaglia,dpcn-veneto,45.83097,12.2062,93.0,False,1,B13215
MH::dpcn-veneto::e1a57ba15d5b,Fener CMT,dpcn-veneto,45.89856,11.94674,0.0,False,2,B12101|B13011
MH::dpcn-veneto::e25869a534cb,Lugo di Vicenza,dpcn-veneto,45.74037,11.52328,148.0,False,3,B12101|B13011|B13215
MH::dpcn-veneto::e7e5a4b796e4,Col di Pru00e0,dpcn-veneto,46.29599,11.92891,0.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::e8167edac43c,Domegge CMT,dpcn-veneto,46.46095,12.41036,794.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::ebba6bfaeb8e,Nogarolo di Tarzo,dpcn-veneto,45.98658,12.24608,344.0,False,2,B12101|B13011
MH::dpcn-veneto::ec8b9c2c1a33,Malo CMT,dpcn-veneto,45.66931,11.46439,98.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::ecaa2fed1cef,Bassano del Grappa CMT,dpcn-veneto,45.78505,11.73018,127.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::ecce13903810,Bovolenta,dpcn-veneto,45.27244,11.93894,5.0,False,1,B13215
MH::dpcn-veneto::edb1a2d0f20c,Ponte Tezze,dpcn-veneto,45.53184,11.36063,0.0,False,1,B13215
MH::dpcn-veneto::edc5568e8c43,1-INADEF (Rudan sentiero CAI),dpcn-veneto,46.43261,12.25952,0.0,False,1,B13011
MH::dpcn-veneto::ee6c66a5ab00,Agordo CMT,dpcn-veneto,46.27805,12.03319,582.0,False,3,B12101|B13003|B13011
MH::dpcn-veneto::ee8726a021fe,Rifugio la Guardia CMT,dpcn-veneto,45.71822,11.18156,0.0,False,6,B11001|B11002|B11041|B12101|B13003|B13011
MH::dpcn-veneto::ef31e0cf91ab,Ra Valles,dpcn-veneto,46.54917,12.07692,2109.0,False,6,B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::f095fa247383,Piave a Ponte Lasta,dpcn-veneto,46.53756,12.52162,917.0,False,1,B13215
MH::dpcn-veneto::f18f16c38952,Misurina CMT,dpcn-veneto,46.57641,12.25007,1743.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::f1a29453bc0c,Lisser,dpcn-veneto,45.95425,11.65097,1404.0,False,7,B10004|B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::f1c2ee4f6e95,Valli del Pasubio CMT,dpcn-veneto,45.7571,11.21496,0.0,False,6,B11001|B11002|B11041|B12101|B13003|B13011
MH::dpcn-veneto::f21d799c4de8,Gesia-Cavarzere CMT,dpcn-veneto,45.1615,12.0872,0.0,True,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::f537bfb569bd,Brendola CMT,dpcn-veneto,45.47209,11.46922,0.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::f6638e1b0453,Borgo Campion,dpcn-veneto,45.95928,12.34003,95.0,False,1,B13215
MH::dpcn-veneto::f865f8d011e3,Ponte di Piave,dpcn-veneto,45.71127,12.45465,11.0,False,1,B13215
MH::dpcn-veneto::f8cf58e58f99,Stallis,dpcn-veneto,45.83913,12.8613,11.0,False,1,B13215
MH::dpcn-veneto::f9055cf094b6,Passo Monte Croce CMT,dpcn-veneto,46.65215,12.42397,1620.0,False,5,B11001|B11002|B12101|B13003|B13011
MH::dpcn-veneto::fa0b749daa80,Rio Rudan (Antelao),dpcn-veneto,46.442,12.26433,0.0,False,1,B13011
MH::dpcn-veneto::fa2f2ec5d74b,Bovolenta CMT,dpcn-veneto,45.27657,11.93263,0.0,False,2,B12101|B13011
MH::dpcn-veneto::fc6e5d1c6a1f,Limena,dpcn-veneto,45.51774,11.83185,22.0,False,1,B13215
MH::dpcn-veneto::fd3a5096abff,Passo Santa Caterina CMT,dpcn-veneto,45.61916,11.25935,0.0,False,6,B11001|B11002|B11041|B12101|B13003|B13011
MH::dpcn-veneto::fdae74675797,Barzizza,dpcn-veneto,45.77741,11.73054,119.0,False,1,B13215
MH::dpcn-veneto::fe23ebcfb00e,Monte Baldo,dpcn-veneto,45.77314,10.86569,1542.0,False,7,B10004|B11001|B11002|B11041|B12101|B13003|B13013
MH::dpcn-veneto::fe78a87cd77f,Motta di Livenza,dpcn-veneto,45.77437,12.61655,7.0,False,1,B13215
